Time(s),VOLT 1,VOLT 2,VOLT 3,VOLT 4,VOLT 5,VOLT 6,VOLT 7,VOLT 8,VOLT 9
2.295461,1.044299,1.040785,1.048443,1.034804,1.007372,1.025871,1.041802,1.033645,1.052408
2.299627,1.044369,1.040805,1.048448,1.034870,1.007433,1.025926,1.041832,1.033670,1.052426
2.303793,1.044438,1.040824,1.048451,1.034935,1.007492,1.025978,1.041860,1.033694,1.052442
2.307959,1.044506,1.040841,1.048452,1.034998,1.007550,1.026029,1.041887,1.033716,1.052457
2.312125,1.044572,1.040857,1.048452,1.035059,1.007606,1.026078,1.041912,1.033736,1.052471
2.316291,1.044636,1.040872,1.048450,1.035118,1.007661,1.026125,1.041936,1.033756,1.052482
2.320457,1.044699,1.040885,1.048447,1.035176,1.007713,1.026170,1.041959,1.033773,1.052493
2.324622,1.044760,1.040897,1.048442,1.035232,1.007764,1.026213,1.041980,1.033790,1.052502
2.328788,1.044820,1.040908,1.048436,1.035285,1.007813,1.026255,1.042000,1.033805,1.052510
2.332954,1.044878,1.040918,1.048428,1.035337,1.007860,1.026294,1.042018,1.033818,1.052516
2.337120,1.044934,1.040926,1.048419,1.035388,1.007905,1.026331,1.042035,1.033830,1.052520
2.341286,1.044988,1.040933,1.048409,1.035436,1.007948,1.026367,1.042050,1.033841,1.052523
2.345452,1.045040,1.040939,1.048397,1.035482,1.007990,1.026401,1.042064,1.033850,1.052525
2.349618,1.045091,1.040943,1.048383,1.035526,1.008029,1.026432,1.042077,1.033858,1.052526
2.353784,1.045140,1.040946,1.048369,1.035568,1.008067,1.026462,1.042088,1.033864,1.052525
2.357949,1.045187,1.040948,1.048353,1.035609,1.008102,1.026490,1.042097,1.033869,1.052522
2.362115,1.045233,1.040948,1.048335,1.035647,1.008136,1.026516,1.042105,1.033873,1.052518
2.366281,1.045276,1.040947,1.048316,1.035683,1.008168,1.026540,1.042111,1.033875,1.052513
2.370447,1.045318,1.040945,1.048296,1.035718,1.008197,1.026561,1.042116,1.033876,1.052507
2.374613,1.045358,1.040941,1.048275,1.035750,1.008225,1.026582,1.042120,1.033875,1.052499
2.378779,1.045396,1.040937,1.048253,1.035780,1.008250,1.026599,1.042122,1.033873,1.052490
2.382945,1.045432,1.040930,1.048229,1.035808,1.008274,1.026615,1.042123,1.033870,1.052479
2.387111,1.045466,1.040923,1.048204,1.035834,1.008295,1.026629,1.042122,1.033865,1.052467
2.391277,1.045498,1.040914,1.048178,1.035859,1.008315,1.026641,1.042120,1.033858,1.052454
2.395442,1.045529,1.040904,1.048151,1.035881,1.008332,1.026651,1.042116,1.033851,1.052439
2.399608,1.045557,1.040893,1.048123,1.035900,1.008348,1.026659,1.042110,1.033841,1.052424
2.403774,1.045584,1.040881,1.048093,1.035918,1.008361,1.026666,1.042104,1.033831,1.052407
2.407940,1.045609,1.040867,1.048062,1.035934,1.008373,1.026670,1.042096,1.033819,1.052388
2.412106,1.045631,1.040852,1.048031,1.035948,1.008382,1.026672,1.042086,1.033806,1.052369
2.416272,1.045653,1.040836,1.047998,1.035960,1.008389,1.026672,1.042075,1.033792,1.052348
2.420438,1.045672,1.040819,1.047964,1.035970,1.008395,1.026671,1.042062,1.033776,1.052326
2.424604,1.045689,1.040800,1.047930,1.035978,1.008398,1.026668,1.042049,1.033759,1.052303
2.428770,1.045704,1.040781,1.047894,1.035983,1.008399,1.026662,1.042033,1.033740,1.052278
2.432935,1.045718,1.040760,1.047857,1.035987,1.008398,1.026655,1.042017,1.033720,1.052253
2.437101,1.045729,1.040738,1.047820,1.035989,1.008396,1.026646,1.041999,1.033699,1.052226
2.441267,1.045739,1.040715,1.047781,1.035989,1.008391,1.026635,1.041979,1.033677,1.052198
2.445433,1.045747,1.040690,1.047742,1.035987,1.008384,1.026622,1.041959,1.033653,1.052169
2.449599,1.045753,1.040665,1.047701,1.035983,1.008375,1.026608,1.041937,1.033629,1.052139
2.453765,1.045757,1.040639,1.047660,1.035977,1.008365,1.026592,1.041913,1.033602,1.052107
2.457931,1.045760,1.040612,1.047618,1.035969,1.008352,1.026574,1.041889,1.033575,1.052075
2.462097,1.045761,1.040583,1.047575,1.035959,1.008338,1.026554,1.041863,1.033547,1.052041
2.466263,1.045760,1.040554,1.047531,1.035947,1.008322,1.026532,1.041836,1.033517,1.052007
2.470428,1.045757,1.040523,1.047486,1.035934,1.008303,1.026509,1.041807,1.033486,1.051971
2.474594,1.045753,1.040492,1.047441,1.035918,1.008283,1.026484,1.041778,1.033454,1.051935
2.478760,1.045747,1.040460,1.047395,1.035901,1.008262,1.026458,1.041747,1.033421,1.051897
2.482926,1.045739,1.040426,1.047348,1.035882,1.008238,1.026430,1.041715,1.033386,1.051858
2.487092,1.045729,1.040392,1.047300,1.035862,1.008212,1.026400,1.041682,1.033351,1.051819
2.491258,1.045718,1.040357,1.047252,1.035840,1.008185,1.026368,1.041647,1.033314,1.051778
2.495424,1.045706,1.040321,1.047203,1.035816,1.008156,1.026336,1.041612,1.033277,1.051737
2.499590,1.045691,1.040285,1.047153,1.035790,1.008126,1.026301,1.041575,1.033238,1.051694
2.503756,1.045676,1.040247,1.047102,1.035763,1.008094,1.026266,1.041538,1.033199,1.051651
2.507921,1.045658,1.040209,1.047051,1.035734,1.008060,1.026228,1.041499,1.033158,1.051606
2.512087,1.045640,1.040170,1.047000,1.035703,1.008024,1.026190,1.041460,1.033116,1.051561
2.516253,1.045619,1.040130,1.046947,1.035671,1.007987,1.026150,1.041419,1.033074,1.051515
2.520419,1.045598,1.040090,1.046894,1.035638,1.007949,1.026108,1.041377,1.033030,1.051468
2.524585,1.045575,1.040049,1.046840,1.035603,1.007908,1.026065,1.041335,1.032985,1.051420
2.528751,1.045550,1.040007,1.046786,1.035566,1.007867,1.026021,1.041291,1.032940,1.051371
2.532917,1.045524,1.039965,1.046731,1.035529,1.007824,1.025976,1.041247,1.032894,1.051322
2.537083,1.045497,1.039922,1.046676,1.035490,1.007780,1.025930,1.041202,1.032846,1.051272
2.541249,1.045469,1.039879,1.046620,1.035449,1.007734,1.025882,1.041156,1.032798,1.051220
2.545414,1.045440,1.039835,1.046564,1.035408,1.007687,1.025833,1.041109,1.032750,1.051169
2.549580,1.045409,1.039791,1.046506,1.035365,1.007638,1.025783,1.041061,1.032700,1.051116
2.553746,1.045377,1.039745,1.046449,1.035321,1.007589,1.025732,1.041013,1.032650,1.051063
2.557912,1.045344,1.039700,1.046391,1.035275,1.007538,1.025680,1.040964,1.032598,1.051009
2.562078,1.045310,1.039654,1.046332,1.035229,1.007486,1.025627,1.040914,1.032546,1.050954
2.566244,1.045275,1.039608,1.046273,1.035182,1.007433,1.025573,1.040863,1.032494,1.050899
2.570410,1.045238,1.039560,1.046212,1.035130,1.007375,1.025514,1.040809,1.032437,1.050840
2.574576,1.045202,1.039514,1.046153,1.035083,1.007324,1.025462,1.040760,1.032386,1.050786
2.578742,1.045164,1.039466,1.046092,1.035030,1.007263,1.025402,1.040705,1.032328,1.050727
2.582907,1.045125,1.039418,1.046031,1.034979,1.007206,1.025344,1.040652,1.032273,1.050669
2.587073,1.045086,1.039370,1.045969,1.034927,1.007148,1.025286,1.040599,1.032217,1.050610
2.591239,1.045046,1.039322,1.045908,1.034874,1.007089,1.025227,1.040545,1.032161,1.050551
2.595405,1.045005,1.039274,1.045845,1.034820,1.007029,1.025167,1.040490,1.032104,1.050492
2.599571,1.044963,1.039225,1.045783,1.034766,1.006969,1.025106,1.040435,1.032047,1.050432
2.603737,1.044921,1.039176,1.045720,1.034711,1.006907,1.025046,1.040380,1.031989,1.050371
2.607903,1.044878,1.039127,1.045656,1.034655,1.006845,1.024984,1.040324,1.031930,1.050310
2.612069,1.044835,1.039078,1.045592,1.034598,1.006783,1.024922,1.040267,1.031872,1.050248
2.616235,1.044791,1.039028,1.045528,1.034542,1.006720,1.024859,1.040211,1.031812,1.050186
2.620400,1.044746,1.038979,1.045463,1.034484,1.006656,1.024796,1.040154,1.031753,1.050123
2.624566,1.044702,1.038929,1.045398,1.034426,1.006591,1.024732,1.040097,1.031692,1.050060
2.628732,1.044657,1.038879,1.045332,1.034368,1.006527,1.024668,1.040039,1.031632,1.049997
2.632898,1.044611,1.038830,1.045266,1.034309,1.006461,1.024604,1.039981,1.031571,1.049933
2.637064,1.044565,1.038780,1.045200,1.034250,1.006396,1.024539,1.039923,1.031510,1.049869
2.641230,1.044519,1.038730,1.045133,1.034191,1.006330,1.024474,1.039864,1.031448,1.049804
2.645396,1.044473,1.038680,1.045066,1.034131,1.006263,1.024409,1.039806,1.031386,1.049739
2.649562,1.044427,1.038630,1.044999,1.034072,1.006197,1.024343,1.039747,1.031324,1.049673
2.653728,1.044380,1.038579,1.044931,1.034011,1.006130,1.024277,1.039688,1.031262,1.049608
2.657893,1.044334,1.038529,1.044863,1.033951,1.006063,1.024211,1.039629,1.031199,1.049541
2.662059,1.044287,1.038479,1.044794,1.033891,1.005995,1.024145,1.039570,1.031136,1.049475
2.666225,1.044240,1.038429,1.044725,1.033831,1.005928,1.024079,1.039510,1.031073,1.049408
2.670391,1.044194,1.038379,1.044656,1.033771,1.005861,1.024013,1.039451,1.031010,1.049341
2.674557,1.044147,1.038329,1.044586,1.033710,1.005793,1.023946,1.039391,1.030946,1.049274
2.678723,1.044101,1.038279,1.044516,1.033650,1.005726,1.023880,1.039331,1.030882,1.049206
2.682889,1.044055,1.038229,1.044446,1.033590,1.005658,1.023814,1.039272,1.030818,1.049138
2.687055,1.044009,1.038179,1.044375,1.033530,1.005591,1.023747,1.039212,1.030754,1.049070
2.691221,1.043963,1.038130,1.044304,1.033470,1.005523,1.023681,1.039152,1.030690,1.049001
2.695386,1.043917,1.038080,1.044233,1.033411,1.005456,1.023615,1.039092,1.030626,1.048933
2.699552,1.043872,1.038030,1.044161,1.033352,1.005389,1.023549,1.039033,1.030562,1.048864
2.703718,1.043827,1.037981,1.044089,1.033292,1.005322,1.023483,1.038973,1.030497,1.048795
2.707884,1.043782,1.037931,1.044017,1.033234,1.005256,1.023417,1.038913,1.030433,1.048725
2.712050,1.043738,1.037882,1.043944,1.033175,1.005189,1.023352,1.038854,1.030368,1.048656
2.716216,1.043694,1.037832,1.043871,1.033117,1.005123,1.023287,1.038794,1.030303,1.048586
2.720382,1.043651,1.037783,1.043798,1.033059,1.005058,1.023222,1.038735,1.030239,1.048516
2.724548,1.043608,1.037734,1.043724,1.033002,1.004992,1.023157,1.038675,1.030174,1.048446
2.728714,1.043566,1.037685,1.043650,1.032945,1.004928,1.023093,1.038616,1.030110,1.048376
2.732879,1.043524,1.037636,1.043576,1.032889,1.004863,1.023028,1.038557,1.030045,1.048306
2.737045,1.043483,1.037587,1.043501,1.032833,1.004799,1.022965,1.038498,1.029980,1.048236
2.741211,1.043442,1.037538,1.043426,1.032777,1.004735,1.022901,1.038439,1.029916,1.048165
2.745377,1.043402,1.037490,1.043351,1.032722,1.004672,1.022838,1.038380,1.029851,1.048094
2.749543,1.043362,1.037441,1.043276,1.032668,1.004609,1.022775,1.038321,1.029786,1.048024
2.753709,1.043324,1.037392,1.043200,1.032614,1.004547,1.022713,1.038263,1.029722,1.047953
2.757875,1.043286,1.037344,1.043123,1.032561,1.004486,1.022651,1.038204,1.029657,1.047882
2.762041,1.043248,1.037295,1.043047,1.032509,1.004425,1.022590,1.038146,1.029593,1.047811
2.766207,1.043212,1.037247,1.042970,1.032457,1.004364,1.022529,1.038088,1.029529,1.047740
2.770372,1.043176,1.037199,1.042893,1.032406,1.004305,1.022468,1.038030,1.029464,1.047669
2.774538,1.043141,1.037150,1.042816,1.032356,1.004245,1.022408,1.037973,1.029400,1.047597
2.778704,1.043106,1.037102,1.042738,1.032306,1.004187,1.022349,1.037915,1.029336,1.047526
2.782870,1.043072,1.037054,1.042660,1.032257,1.004129,1.022290,1.037858,1.029272,1.047455
2.787036,1.043039,1.037005,1.042581,1.032208,1.004072,1.022231,1.037800,1.029208,1.047383
2.791202,1.043007,1.036957,1.042503,1.032161,1.004015,1.022173,1.037743,1.029144,1.047312
2.795368,1.042976,1.036909,1.042424,1.032114,1.003960,1.022116,1.037686,1.029081,1.047240
2.799534,1.042946,1.036860,1.042345,1.032068,1.003905,1.022059,1.037630,1.029017,1.047169
2.803699,1.042916,1.036812,1.042265,1.032023,1.003850,1.022002,1.037573,1.028953,1.047097
2.807865,1.042887,1.036764,1.042186,1.031978,1.003797,1.021946,1.037517,1.028890,1.047026
2.812031,1.042859,1.036715,1.042105,1.031934,1.003744,1.021891,1.037461,1.028827,1.046954
2.816197,1.042832,1.036667,1.042025,1.031891,1.003691,1.021836,1.037404,1.028763,1.046883
2.820363,1.042806,1.036618,1.041945,1.031849,1.003640,1.021782,1.037349,1.028700,1.046811
2.824529,1.042781,1.036569,1.041864,1.031808,1.003589,1.021729,1.037293,1.028637,1.046740
2.828695,1.042756,1.036521,1.041782,1.031767,1.003539,1.021675,1.037237,1.028574,1.046668
2.832861,1.042733,1.036471,1.041701,1.031727,1.003490,1.021623,1.037182,1.028511,1.046596
2.837027,1.042710,1.036422,1.041619,1.031688,1.003442,1.021571,1.037126,1.028448,1.046525
2.841192,1.042688,1.036373,1.041537,1.031650,1.003394,1.021520,1.037071,1.028386,1.046453
2.845358,1.042667,1.036324,1.041455,1.031612,1.003347,1.021469,1.037016,1.028323,1.046381
2.849524,1.042647,1.036274,1.041372,1.031576,1.003301,1.021419,1.036961,1.028260,1.046309
2.853690,1.042627,1.036224,1.041289,1.031539,1.003255,1.021369,1.036906,1.028198,1.046238
2.857856,1.042608,1.036174,1.041206,1.031504,1.003210,1.021320,1.036851,1.028135,1.046166
2.862022,1.042591,1.036124,1.041123,1.031470,1.003166,1.021271,1.036796,1.028073,1.046094
2.866188,1.042574,1.036074,1.041039,1.031436,1.003123,1.021223,1.036741,1.028011,1.046022
2.870354,1.042558,1.036023,1.040955,1.031403,1.003080,1.021175,1.036687,1.027948,1.045950
2.874520,1.042542,1.035972,1.040871,1.031371,1.003039,1.021128,1.036632,1.027886,1.045878
2.878685,1.042528,1.035921,1.040786,1.031340,1.002997,1.021082,1.036577,1.027824,1.045806
2.882851,1.042514,1.035869,1.040701,1.031309,1.002957,1.021035,1.036523,1.027762,1.045734
2.887017,1.042500,1.035816,1.040616,1.031276,1.002912,1.020986,1.036466,1.027696,1.045660
2.891183,1.042488,1.035764,1.040530,1.031247,1.002873,1.020941,1.036411,1.027634,1.045588
2.895349,1.042476,1.035711,1.040445,1.031218,1.002834,1.020896,1.036356,1.027572,1.045516
2.899515,1.042465,1.035658,1.040359,1.031190,1.002796,1.020852,1.036302,1.027509,1.045444
2.903681,1.042455,1.035605,1.040273,1.031162,1.002758,1.020808,1.036247,1.027447,1.045372
2.907847,1.042445,1.035551,1.040186,1.031136,1.002721,1.020765,1.036192,1.027385,1.045299
2.912013,1.042436,1.035497,1.040100,1.031109,1.002685,1.020722,1.036137,1.027322,1.045227
2.916178,1.042428,1.035442,1.040013,1.031084,1.002649,1.020679,1.036082,1.027260,1.045155
2.920344,1.042420,1.035387,1.039925,1.031058,1.002614,1.020637,1.036027,1.027197,1.045082
2.924510,1.042413,1.035332,1.039838,1.031034,1.002579,1.020595,1.035972,1.027135,1.045009
2.928676,1.042407,1.035275,1.039750,1.031010,1.002545,1.020554,1.035917,1.027072,1.044936
2.932842,1.042401,1.035219,1.039662,1.030986,1.002510,1.020512,1.035861,1.027009,1.044863
2.937008,1.042395,1.035162,1.039573,1.030963,1.002477,1.020471,1.035805,1.026946,1.044790
2.941174,1.042390,1.035104,1.039485,1.030941,1.002444,1.020431,1.035749,1.026882,1.044717
2.945340,1.042386,1.035046,1.039396,1.030918,1.002411,1.020390,1.035693,1.026819,1.044644
2.949506,1.042382,1.034987,1.039306,1.030896,1.002378,1.020350,1.035636,1.026755,1.044570
2.953671,1.042378,1.034927,1.039216,1.030875,1.002346,1.020310,1.035579,1.026691,1.044496
2.957837,1.042374,1.034867,1.039126,1.030854,1.002314,1.020270,1.035522,1.026627,1.044422
2.962003,1.042371,1.034806,1.039036,1.030833,1.002282,1.020231,1.035465,1.026563,1.044348
2.966169,1.042369,1.034745,1.038946,1.030812,1.002251,1.020191,1.035407,1.026498,1.044273
2.970335,1.042366,1.034683,1.038855,1.030792,1.002220,1.020152,1.035349,1.026433,1.044199
2.974501,1.042364,1.034621,1.038763,1.030771,1.002188,1.020113,1.035290,1.026368,1.044124
2.978667,1.042362,1.034557,1.038672,1.030752,1.002158,1.020074,1.035232,1.026302,1.044049
2.982833,1.042361,1.034493,1.038580,1.030732,1.002127,1.020035,1.035172,1.026237,1.043974
2.986999,1.042359,1.034429,1.038488,1.030712,1.002096,1.019996,1.035113,1.026171,1.043898
2.991164,1.042358,1.034364,1.038395,1.030693,1.002065,1.019956,1.035053,1.026104,1.043822
2.995330,1.042357,1.034297,1.038302,1.030673,1.002035,1.019917,1.034992,1.026037,1.043746
2.999496,1.042356,1.034231,1.038209,1.030654,1.002004,1.019878,1.034932,1.025970,1.043669
3.003662,1.042354,1.034163,1.038116,1.030635,1.001973,1.019839,1.034870,1.025902,1.043593
3.007828,1.042353,1.034095,1.038022,1.030615,1.001942,1.019800,1.034808,1.025834,1.043515
3.011994,1.042353,1.034026,1.037927,1.030596,1.001912,1.019761,1.034746,1.025766,1.043438
3.016160,1.042351,1.033957,1.037833,1.030577,1.001881,1.019721,1.034683,1.025697,1.043360
3.020326,1.042350,1.033886,1.037738,1.030557,1.001849,1.019682,1.034620,1.025627,1.043282
3.024492,1.042349,1.033815,1.037642,1.030537,1.001818,1.019642,1.034556,1.025557,1.043203
3.028657,1.042348,1.033743,1.037547,1.030518,1.001787,1.019602,1.034492,1.025487,1.043125
3.032823,1.042347,1.033671,1.037451,1.030498,1.001755,1.019562,1.034427,1.025416,1.043045
3.036989,1.042345,1.033598,1.037354,1.030478,1.001723,1.019521,1.034361,1.025345,1.042966
3.041155,1.042343,1.033524,1.037257,1.030457,1.001691,1.019480,1.034295,1.025273,1.042885
3.045321,1.042341,1.033449,1.037160,1.030437,1.001658,1.019439,1.034228,1.025201,1.042805
3.049487,1.042339,1.033373,1.037062,1.030416,1.001625,1.019398,1.034161,1.025128,1.042724
3.053653,1.042337,1.033297,1.036964,1.030395,1.001592,1.019357,1.034093,1.025055,1.042643
3.057819,1.042334,1.033220,1.036866,1.030373,1.001558,1.019315,1.034025,1.024981,1.042561
3.061985,1.042331,1.033142,1.036767,1.030352,1.001524,1.019272,1.033955,1.024907,1.042479
3.066150,1.042327,1.033064,1.036668,1.030329,1.001489,1.019230,1.033886,1.024832,1.042396
3.070316,1.042323,1.032985,1.036569,1.030307,1.001454,1.019186,1.033816,1.024756,1.042313
3.074482,1.042319,1.032905,1.036469,1.030284,1.001419,1.019143,1.033744,1.024680,1.042229
3.078648,1.042314,1.032824,1.036368,1.030260,1.001383,1.019099,1.033673,1.024603,1.042145
3.082814,1.042309,1.032743,1.036268,1.030236,1.001346,1.019055,1.033601,1.024526,1.042060
3.086980,1.042303,1.032661,1.036167,1.030212,1.001309,1.019010,1.033528,1.024448,1.041975
3.091146,1.042297,1.032578,1.036065,1.030187,1.001271,1.018964,1.033454,1.024370,1.041890
3.095312,1.042290,1.032494,1.035963,1.030161,1.001233,1.018918,1.033380,1.024291,1.041804
3.099478,1.042283,1.032411,1.035861,1.030135,1.001194,1.018872,1.033305,1.024211,1.041717
3.103643,1.042275,1.032326,1.035758,1.030108,1.001155,1.018825,1.033230,1.024131,1.041630
3.107809,1.042267,1.032241,1.035655,1.030081,1.001115,1.018777,1.033154,1.024050,1.041543
3.111975,1.042258,1.032155,1.035552,1.030053,1.001074,1.018729,1.033077,1.023969,1.041455
3.116141,1.042248,1.032068,1.035448,1.030025,1.001032,1.018680,1.033000,1.023887,1.041366
3.120307,1.042238,1.031981,1.035344,1.029995,1.000990,1.018631,1.032922,1.023804,1.041277
3.124473,1.042227,1.031893,1.035239,1.029965,1.000947,1.018580,1.032843,1.023721,1.041187
3.128639,1.042215,1.031804,1.035134,1.029935,1.000903,1.018530,1.032764,1.023637,1.041097
3.132805,1.042203,1.031716,1.035028,1.029903,1.000859,1.018478,1.032684,1.023553,1.041007
3.136971,1.042189,1.031626,1.034922,1.029871,1.000813,1.018426,1.032603,1.023468,1.040915
3.141136,1.042176,1.031536,1.034816,1.029838,1.000767,1.018374,1.032522,1.023382,1.040824
3.145302,1.042161,1.031445,1.034710,1.029805,1.000721,1.018320,1.032440,1.023296,1.040732
3.149468,1.042145,1.031354,1.034603,1.029770,1.000673,1.018266,1.032358,1.023209,1.040639
3.153634,1.042129,1.031263,1.034495,1.029735,1.000625,1.018211,1.032275,1.023122,1.040545
3.157800,1.042112,1.031171,1.034387,1.029699,1.000575,1.018156,1.032191,1.023034,1.040452
3.161966,1.042094,1.031078,1.034279,1.029662,1.000525,1.018099,1.032107,1.022945,1.040357
3.166132,1.042075,1.030985,1.034171,1.029624,1.000474,1.018042,1.032022,1.022856,1.040263
3.170298,1.042055,1.030892,1.034062,1.029586,1.000422,1.017984,1.031937,1.022767,1.040167
3.174464,1.042035,1.030798,1.033952,1.029546,1.000370,1.017926,1.031851,1.022676,1.040071
3.178629,1.042014,1.030704,1.033843,1.029506,1.000316,1.017867,1.031765,1.022586,1.039975
3.182795,1.041991,1.030610,1.033733,1.029465,1.000262,1.017806,1.031677,1.022494,1.039878
3.186961,1.041968,1.030515,1.033622,1.029423,1.000207,1.017746,1.031590,1.022403,1.039781
3.191127,1.041944,1.030420,1.033512,1.029380,1.000151,1.017684,1.031502,1.022310,1.039683
3.195293,1.041919,1.030324,1.033400,1.029336,1.000094,1.017622,1.031414,1.022217,1.039585
3.199459,1.041893,1.030229,1.033289,1.029292,1.000036,1.017558,1.031325,1.022124,1.039486
3.203625,1.041867,1.030133,1.033177,1.029246,0.999977,1.017494,1.031235,1.022030,1.039386
3.207791,1.041839,1.030037,1.033065,1.029200,0.999917,1.017430,1.031145,1.021936,1.039286
3.211957,1.041810,1.029940,1.032953,1.029152,0.999857,1.017364,1.031055,1.021841,1.039186
3.216122,1.041780,1.029843,1.032840,1.029104,0.999795,1.017298,1.030964,1.021745,1.039086
3.220288,1.041750,1.029747,1.032727,1.029055,0.999733,1.017230,1.030872,1.021650,1.038984
3.224454,1.041718,1.029650,1.032613,1.029004,0.999670,1.017162,1.030781,1.021554,1.038883
3.228620,1.041686,1.029553,1.032500,1.028953,0.999605,1.017094,1.030689,1.021457,1.038781
3.232786,1.041652,1.029455,1.032386,1.028901,0.999540,1.017024,1.030596,1.021360,1.038678
3.236952,1.041618,1.029358,1.032272,1.028848,0.999475,1.016954,1.030503,1.021262,1.038575
3.241118,1.041583,1.029261,1.032157,1.028794,0.999408,1.016882,1.030410,1.021164,1.038472
3.245284,1.041546,1.029163,1.032042,1.028740,0.999340,1.016811,1.030316,1.021066,1.038368
3.249449,1.041509,1.029065,1.031927,1.028684,0.999272,1.016738,1.030222,1.020968,1.038264
3.253615,1.041471,1.028968,1.031812,1.028627,0.999202,1.016664,1.030128,1.020869,1.038160
3.257781,1.041432,1.028870,1.031697,1.028569,0.999132,1.016590,1.030034,1.020769,1.038055
3.261947,1.041392,1.028773,1.031581,1.028511,0.999061,1.016515,1.029939,1.020670,1.037950
3.266113,1.041351,1.028675,1.031465,1.028452,0.998989,1.016439,1.029844,1.020570,1.037845
3.270279,1.041309,1.028578,1.031349,1.028391,0.998917,1.016362,1.029748,1.020470,1.037739
3.274445,1.041266,1.028480,1.031232,1.028330,0.998843,1.016285,1.029653,1.020369,1.037633
3.278611,1.041222,1.028383,1.031116,1.028268,0.998769,1.016207,1.029557,1.020268,1.037526
3.282777,1.041177,1.028285,1.030999,1.028205,0.998694,1.016128,1.029461,1.020167,1.037420
3.286942,1.041132,1.028188,1.030882,1.028141,0.998618,1.016048,1.029364,1.020066,1.037313
3.291108,1.041085,1.028091,1.030766,1.028077,0.998541,1.015968,1.029268,1.019964,1.037205
3.295274,1.041038,1.027994,1.030648,1.028011,0.998464,1.015887,1.029171,1.019862,1.037098
3.299440,1.040990,1.027897,1.030531,1.027945,0.998385,1.015806,1.029075,1.019760,1.036990
3.303606,1.040941,1.027801,1.030414,1.027878,0.998307,1.015723,1.028978,1.019658,1.036882
3.307772,1.040890,1.027704,1.030296,1.027810,0.998227,1.015640,1.028881,1.019556,1.036774
3.311938,1.040840,1.027608,1.030179,1.027741,0.998147,1.015557,1.028784,1.019454,1.036665
3.316104,1.040788,1.027512,1.030061,1.027672,0.998066,1.015472,1.028686,1.019351,1.036557
3.320270,1.040735,1.027416,1.029943,1.027601,0.997984,1.015387,1.028589,1.019248,1.036448
3.324435,1.040682,1.027321,1.029825,1.027530,0.997902,1.015302,1.028492,1.019145,1.036339
3.328601,1.040628,1.027226,1.029708,1.027458,0.997819,1.015216,1.028394,1.019042,1.036230
3.332767,1.040573,1.027131,1.029590,1.027386,0.997735,1.015129,1.028297,1.018939,1.036121
3.336933,1.040518,1.027036,1.029472,1.027313,0.997651,1.015041,1.028199,1.018836,1.036012
3.341099,1.040462,1.026942,1.029354,1.027239,0.997566,1.014954,1.028102,1.018734,1.035903
3.345265,1.040405,1.026847,1.029236,1.027165,0.997481,1.014866,1.028005,1.018630,1.035793
3.349431,1.040347,1.026754,1.029119,1.027089,0.997395,1.014776,1.027907,1.018527,1.035684
3.353597,1.040288,1.026660,1.029001,1.027013,0.997309,1.014687,1.027810,1.018424,1.035574
3.357763,1.040230,1.026567,1.028883,1.026937,0.997222,1.014597,1.027713,1.018321,1.035465
3.361928,1.040170,1.026474,1.028766,1.026860,0.997134,1.014507,1.027616,1.018218,1.035355
3.366094,1.040110,1.026382,1.028648,1.026783,0.997047,1.014416,1.027519,1.018115,1.035246
3.370260,1.040049,1.026290,1.028531,1.026704,0.996958,1.014325,1.027421,1.018012,1.035136
3.374426,1.039987,1.026198,1.028414,1.026626,0.996870,1.014234,1.027324,1.017909,1.035027
3.378592,1.039925,1.026107,1.028296,1.026547,0.996781,1.014142,1.027228,1.017807,1.034917
3.382758,1.039863,1.026016,1.028179,1.026467,0.996691,1.014049,1.027131,1.017704,1.034808
3.386924,1.039800,1.025925,1.028062,1.026387,0.996601,1.013957,1.027035,1.017602,1.034699
3.391090,1.039736,1.025835,1.027946,1.026307,0.996511,1.013864,1.026938,1.017499,1.034590
3.395256,1.039672,1.025745,1.027829,1.026226,0.996421,1.013770,1.026842,1.017397,1.034481
3.399421,1.039608,1.025656,1.027713,1.026144,0.996330,1.013677,1.026746,1.017295,1.034372
3.403587,1.039543,1.025567,1.027597,1.026062,0.996239,1.013583,1.026651,1.017193,1.034263
3.407753,1.039478,1.025479,1.027481,1.025981,0.996148,1.013489,1.026555,1.017092,1.034154
3.411919,1.039412,1.025391,1.027366,1.025898,0.996056,1.013395,1.026460,1.016990,1.034046
3.416085,1.039346,1.025303,1.027250,1.025815,0.995965,1.013301,1.026365,1.016889,1.033938
3.420251,1.039280,1.025216,1.027135,1.025733,0.995873,1.013206,1.026270,1.016788,1.033830
3.424417,1.039213,1.025129,1.027020,1.025650,0.995781,1.013111,1.026176,1.016687,1.033722
3.428583,1.039146,1.025043,1.026906,1.025566,0.995689,1.013016,1.026082,1.016587,1.033615
3.432749,1.039079,1.024957,1.026792,1.025482,0.995597,1.012921,1.025988,1.016487,1.033507
3.436914,1.039012,1.024872,1.026678,1.025399,0.995504,1.012826,1.025894,1.016387,1.033400
3.441080,1.038945,1.024787,1.026564,1.025315,0.995412,1.012731,1.025801,1.016287,1.033294
3.445246,1.038877,1.024702,1.026451,1.025231,0.995320,1.012636,1.025708,1.016188,1.033187
3.449412,1.038809,1.024618,1.026338,1.025147,0.995228,1.012541,1.025615,1.016089,1.033081
